test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
convection_2d_79,0.04564572498202324,0.07169972360134125,0.0031213730107992887,0.07900921255350113,0.009179528802633286,0.001156550832092762,0.00044173895730637014,0.010777818970382214,239.21147394180298,5,86,relu,50142,76,0.0024157781493969
convection_2d_80,0.6613662242889404,1.0388656854629517,0.5866125822067261,1.0831300020217896,0.005073915235698223,0.05934832990169525,0.2577831745147705,0.32220542430877686,242.4906439781189,2,60,sigmoid,90863,149,4.859674569250301e-05
convection_2d_81,0.015415426343679428,0.024214355275034904,0.0005085179000161588,0.031890254467725754,7.87986718933098e-05,6.68484135530889e-05,8.180762961274013e-06,0.00015382785932160914,390.2379250526428,7,40,sin,37103,190,0.0016077720406382
convection_2d_82,0.6496393084526062,1.0204451084136963,0.5531252026557922,1.051759958267212,0.014302156865596771,0.06307879090309143,0.205487459897995,0.2828684151172638,331.8006856441498,3,30,sin,88842,59,1.0275531645180668e-05
convection_2d_83,0.03885268419981003,0.06102930009365082,0.0023301104083657265,0.06826422363519669,5.4038588132243603e-05,9.090209641726688e-05,3.542192280292511e-05,0.0001803626073524356,530.273847579956,6,18,relu,93092,67,0.0010401639328928
convection_2d_84,0.4001449942588806,0.6285426616668701,0.2471986711025238,0.7031176090240479,0.00634768744930625,0.022614073008298874,0.002894157078117132,0.03185591846704483,91.0266125202179,3,42,tanh,26234,70,0.0202427245016771
convection_2d_85,0.6366235017776489,1.0000001192092896,0.5000233054161072,1.0000001192092896,2.1560713048803446e-35,0.0,0.49683547019958496,0.49683547019958496,2131.6974527835846,10,67,swish,87142,158,0.0059634585164523
convection_2d_86,0.5195963978767395,0.8161754012107849,0.3777689039707184,0.8691965937614441,0.0013482221402227879,0.039846256375312805,0.0051751588471233845,0.04636963829398155,123.70702862739563,2,64,sigmoid,44420,120,0.0063233663190276
convection_2d_87,0.030497416853904724,0.047904953360557556,0.002254717517644167,0.06715076416730881,0.00014204674516804516,0.00021282362286001444,1.1044753591704648e-05,0.00036591512616723776,1577.1255495548248,10,75,sin,83321,192,0.0029729650521676
convection_2d_88,0.45006364583969116,0.7069542407989502,0.3405696451663971,0.8252924680709839,6.78730066283606e-06,6.687533186777728e-06,3.335289875394665e-05,4.6827732148813084e-05,546.249564409256,5,98,swish,97125,21,0.0002882830633668
convection_2d_89,0.6366217732429504,0.9999973773956299,0.5000211000442505,0.9999979138374329,0.0005305536324158311,1.3942115018039658e-08,0.4928284287452698,0.4933589994907379,731.2550413608551,7,85,sin,95140,70,0.0062157390930427
convection_2d_90,0.06876111775636673,0.10800908505916595,0.008025546558201313,0.12668997049331665,0.0006020377040840685,0.0011098079849034548,0.00011078525858465582,0.001822630874812603,320.7913088798523,3,38,tanh,92142,183,0.0204924269905378
convection_2d_91,0.020709756761789322,0.03253062069416046,0.000663328799419105,0.03642246499657631,0.0009851724607869983,0.00017260438471566886,0.00014358956832438707,0.0013013663701713085,766.2416217327118,6,58,sigmoid,92170,155,0.0058413865758129
convection_2d_92,0.5445327758789062,0.8553451299667358,0.4052731394767761,0.9002825617790222,0.0008241987088695168,0.04367823898792267,0.008047545328736305,0.05254998058080673,160.08832001686096,2,92,swish,55052,28,0.0276394343143325
convection_2d_93,0.00624660262838006,0.009812084026634693,5.360445356927812e-05,0.010353933088481426,0.00010679180559236556,9.65160688792821e-06,7.268816989380866e-05,0.00018913159146904945,307.50464272499084,2,46,sin,90629,178,0.0432544305725531
convection_2d_94,0.011696641333401203,0.01837293617427349,0.0001912546722451225,0.019557392224669456,1.4777699561818736e-06,4.6196277253329754e-05,1.1756260391848627e-05,5.9430305554997176e-05,211.2362344264984,3,57,sigmoid,63277,136,0.0003433824479834
convection_2d_95,0.014611739665269852,0.02295193448662758,0.00039900775300338864,0.028248511254787445,1.75697587110335e-05,8.907359006116167e-05,2.306762326043099e-06,0.00010895010927924886,938.3492887020111,9,49,swish,93665,75,4.490674664195928e-05
convection_2d_96,0.6365223526954651,0.9998412132263184,0.49985912442207336,0.9998359084129333,0.0027823755517601967,1.0159363910133834e-06,0.49001944065093994,0.49280282855033875,289.6358599662781,7,87,sin,47786,114,0.0081446480481069
convection_2d_97,0.012347714975476265,0.019395632669329643,0.00027643321664072573,0.023512566462159157,1.4910825484548695e-05,3.687313437694684e-05,3.742791932381806e-06,5.552675065700896e-05,281.07447242736816,7,43,tanh,43316,53,0.0005049574319779
convection_2d_98,0.48125311732292175,0.7559462785720825,0.3452254831790924,0.8309144973754883,0.00132375571411103,8.94907207111828e-05,0.0001160796673502773,0.0015293260803446174,345.6603264808655,9,42,swish,37409,13,0.0001646611721093
convection_2d_99,0.04017968103289604,0.063113734126091,0.0028632129542529583,0.07567138969898224,9.893311653286219e-05,0.000536211475264281,3.0394694476854056e-05,0.0006655392935499549,121.26187634468079,6,33,sigmoid,21364,143,0.0004149853301518
convection_2d_100,0.8073081970214844,1.2681094408035278,1.163167119026184,1.525197148323059,2.002330802497454e-06,1.718816520224209e-07,7.26207076695573e-07,2.900419531215448e-06,492.09674644470215,6,94,sigmoid,92871,19,5.6766766073784e-05
convection_2d_101,0.14267204701900482,0.22410742938518524,0.030005495995283127,0.24496571719646454,0.003412395715713501,0.0026498364750295877,0.0002990936045534909,0.006361325737088919,56.969855308532715,10,98,relu,6939,91,0.0012890903580547
convection_2d_102,0.012735589407384396,0.02000490203499794,0.0002741553180385381,0.023415489122271538,2.5263441784773022e-05,2.9320734029170126e-05,3.7866457205382176e-06,5.8370820624986663e-05,422.6403286457062,6,89,tanh,72989,130,0.0009223134507952
convection_2d_103,0.5095422863960266,0.8003825545310974,0.37046074867248535,0.8607479333877563,0.000145304249599576,0.0025898581370711327,0.0009322349214926362,0.0036673974245786667,31.69145965576172,4,99,sigmoid,7526,21,0.0220107259525239
convection_2d_104,0.6800269484519958,1.0681777000427246,0.7715689539909363,1.2422021627426147,0.00023505062563344836,0.0012303974945098162,0.00024035928072407842,0.001705807400867343,559.873202085495,7,27,sigmoid,91799,25,0.0001750323443615
convection_2d_105,0.01920066401362419,0.03016015887260437,0.0005485292058438063,0.033121101558208466,9.43089798965957e-06,9.648263221606612e-05,6.561157078976976e-06,0.00011247469228692353,362.04865312576294,4,87,sigmoid,77574,143,0.0001389213366146
convection_2d_106,0.03719314560294151,0.0584225207567215,0.0026938910596072674,0.07339980453252792,1.007426999422023e-05,0.0006311449687927961,2.813830360537395e-05,0.0006693575414828956,236.6605088710785,4,60,sigmoid,54341,74,0.003832765278711
convection_2d_107,0.06040503829717636,0.09488346427679062,0.005271350499242544,0.10267526656389236,0.0006162604549899697,0.0005135303363204002,0.00013422810297925025,0.001264018937945366,118.48711729049683,8,27,relu,17826,114,0.0009425511413502
convection_2d_108,0.6366274356842041,1.0000063180923462,0.5000367760658264,1.0000134706497192,0.0,0.0,0.4966820478439331,0.4966820478439331,191.0526065826416,5,43,tanh,39997,150,0.081795420855408
convection_2d_109,0.00810558907687664,0.012732156552374363,9.129771933658049e-05,0.013512473553419113,0.0001855123700806871,5.429447264759801e-05,2.9352766432566568e-05,0.0002691596164368093,212.54432845115662,5,67,tanh,41143,62,0.0001860633327428
convection_2d_110,0.5296453833580017,0.8319602012634277,0.3895765542984009,0.8826760053634644,0.0018371454207226634,0.04210135340690613,0.00578107638284564,0.04971957579255104,332.03075528144836,3,97,swish,83753,47,4.068509479441373e-05
convection_2d_111,0.02868306264281273,0.04505499079823494,0.001338180503807962,0.05173235759139061,0.002533168764784932,0.0016650771722197533,9.88530955510214e-05,0.004297098610550165,450.02276945114136,3,88,swish,87374,164,0.0047262838270719
convection_2d_112,0.029905837029218674,0.04697570949792862,0.0013625524006783962,0.05220132693648338,2.968924309243448e-05,0.0001620463008293882,1.618416717974469e-05,0.00020791971473954618,618.5230379104614,9,24,sin,82803,132,0.0018645792272851
convection_2d_113,0.6366240978240967,1.000001072883606,0.5000246167182922,1.000001311302185,0.0,0.0,0.4966675937175751,0.4966675937175751,292.0916156768799,8,45,tanh,44769,150,0.0513658070230152
convection_2d_114,0.6295789480209351,0.9889345765113831,0.5738028287887573,1.07123863697052,0.00031372360535897315,0.0013355189003050327,0.0010289945639669895,0.002678236924111843,285.7816331386566,7,39,swish,37453,22,1.6532282832946588e-05
convection_2d_115,0.04368213191628456,0.06861533969640732,0.003420191816985607,0.08270468562841415,0.00014628589269705117,0.0003630697901826352,4.6776218368904665e-05,0.000556131883058697,302.2165310382843,10,43,sigmoid,34776,139,0.0012583261575445
convection_2d_116,0.010569899342954159,0.01660306379199028,0.00015584829088766128,0.01765451952815056,8.986691682366654e-05,2.6833373340195976e-05,4.784598422702402e-05,0.00016454627620987594,223.9384765625,4,73,tanh,53083,92,0.0002187095771771
convection_2d_117,0.48406121134757996,0.7603572010993958,0.4173741042613983,0.9136243462562561,0.0003974707506131381,5.236195647739805e-05,7.4054638389498e-05,0.0005238873418420553,723.5145063400269,9,38,sigmoid,94078,33,0.0003345920022171
